"Time";"JN02LM01_FE";"JN02_TE02";"JN02_TE11";"JN02LM01_T1";"JN02LM01_T2";"JN01_TE12";"JN01_TE13";"JN01LM01_FE";"JN01LM01_T1";"JN01LM01_T2";"JN01_TE01";"JN01_TE02";"JN01_TE03";"KS01_TE22";"KS01_TE21";"JN01LM02_FE";"JN01LM02_T1";"JN01LM02_T2";"JN01_TE11";"JN01_TV01"
"2018-02-17T07:30:00+02:00";0;6.478;6.8;14.5;8.691;4.959;4.4;0.216;4.701;4.883;4.672;4.124;4.331;24.1;20.017;0.109;4.853;4.557;4.633;100
"2018-02-17T07:45:00+02:00";0;6.47;6.849;14.5;8.7;2.674;4.664;0.345;5.143;2.694;2.044;4.742;4.877;24.193;20.1;0.284;5.21;2.659;2.226;100
"2018-02-17T08:00:00+02:00";0;6.47;6.9;14.597;8.633;2.749;4.162;0.306;4.939;2.72;2.693;4.3;4.469;24.2;20.107;0.233;4.742;2.299;2.441;100
"2018-02-17T08:15:00+02:00";0;6.392;6.9;14.6;8.7;4.611;4.58;0.242;4.711;4.466;3.928;4.23;4.401;24.227;20.1;0.135;5.037;4.54;4.194;100
"2018-02-17T08:30:00+02:00";0;6.534;6.914;14.629;8.603;2.511;4.529;0.345;5.317;2.27;1.967;4.784;4.923;24.233;20.1;0.304;5.153;2.269;2.089;100
"2018-02-17T08:45:00+02:00";0;6.617;6.984;14.7;8.661;1.94;4.028;0.33;4.739;1.686;1.414;4.152;4.323;24.2;20.1;0.281;4.602;1.688;1.522;100
"2018-02-17T09:00:00+02:00";0;6.837;7;14.632;8.821;3.68;3.972;0.251;4.513;3.62;3.713;3.928;4.1;24.196;20.1;0.154;4.456;3.218;3.37;100
"2018-02-17T09:15:00+02:00";0.006;6.117;7;14.233;8.843;3.556;4.476;0.297;4.72;3.157;2.638;4.274;4.452;24.196;20.099;0.224;4.97;3.271;2.892;100
"2018-02-17T09:30:00+02:00";0.072;2.768;6.666;6.612;4.307;2.963;4.272;0.333;5.011;1.976;1.689;4.391;4.551;24.108;20.013;0.288;4.879;1.998;1.797;100
"2018-02-17T09:45:00+02:00";0.041;4.348;5.994;5.638;3.959;4.63;4.47;0.244;4.6;4.072;4.272;4.054;4.184;24.086;20;0.143;4.914;3.793;3.992;100
"2018-02-17T10:00:00+02:00";0.004;5.87;5.802;6.907;6.527;3.229;4.861;0.309;4.903;3.146;2.548;4.493;4.638;24.024;19.953;0.241;5.366;3.151;2.797;100
"2018-02-17T10:15:00+02:00";0.001;6.123;5.849;7.656;7.593;2.23;4.268;0.333;5.008;1.981;1.657;4.407;4.542;23.943;19.859;0.286;4.894;1.987;1.808;100
"2018-02-17T10:30:00+02:00";0.001;6.307;5.908;8.461;8.204;4.314;4.264;0.237;4.632;4.181;4.394;4.1;4.21;23.862;19.756;0.128;4.727;3.867;4.06;100
"2018-02-17T10:45:00+02:00";0;6.273;5.954;9.164;8.471;3.032;4.643;0.322;4.904;2.864;2.406;4.487;4.64;23.776;19.638;0.263;5.147;3.022;2.602;100
"2018-02-17T11:00:00+02:00";0;6.412;6.057;9.827;8.557;2.143;4.154;0.333;5.001;1.924;1.697;4.331;4.49;23.7;19.566;0.285;4.77;1.916;1.722;100
"2018-02-17T11:15:00+02:00";0;6.448;6.1;10.363;8.69;4.639;4.273;0.225;4.61;4.466;4.553;4.078;4.2;23.618;19.448;0.11;4.69;4.262;4.358;100
"2018-02-17T11:30:00+02:00";0;6.687;6.164;10.978;8.756;2.766;4.571;0.336;4.964;2.593;2.147;4.571;4.714;23.581;19.374;0.291;5.109;2.782;2.369;100
"2018-02-17T11:45:00+02:00";0;6.944;6.2;11.778;8.933;2.748;4.156;0.304;4.918;2.567;2.791;4.262;4.423;23.47;19.3;0.239;4.744;2.479;2.433;100
"2018-02-17T12:00:00+02:00";0;6.733;6.004;12.689;9.156;4.56;4.539;0.264;4.707;4.398;3.812;4.148;4.329;23.4;19.259;0.152;4.992;4.362;4.131;100
"2018-02-17T12:15:00+02:00";0;7.287;5.76;13.817;9.2;2.403;4.441;0.35;5.229;2.207;1.881;4.714;4.853;23.357;19.208;0.31;5.062;2.184;2.027;100
"2018-02-17T12:30:00+02:00";0;7.5;5.614;14.578;9.311;1.85;3.903;0.336;4.657;1.61;1.312;4.057;4.198;23.297;19.2;0.29;4.472;1.61;1.432;100
"2018-02-17T12:45:00+02:00";0;7.713;5.6;15.198;9.709;1.56;3.606;0.327;4.376;1.297;1.031;3.746;3.887;23.281;19.162;0.277;4.19;1.276;1.134;100
"2018-02-17T13:00:00+02:00";0;8.118;5.6;15.509;10.009;1.307;3.391;0.322;4.161;1.031;0.807;3.562;3.677;23.216;19.162;0.269;3.969;1.043;0.891;100
"2018-02-17T13:15:00+02:00";0;8.383;5.618;15.687;10.311;1.2;3.266;0.319;4.001;0.906;0.718;3.394;3.539;23.2;19.136;0.264;3.851;0.9;0.788;100
"2018-02-17T13:30:00+02:00";0;8.522;5.678;15.7;10.602;1.189;3.17;0.318;3.871;0.818;1.059;3.286;3.4;23.193;19.122;0.264;3.733;0.789;0.876;100
"2018-02-17T13:45:00+02:00";0;8.193;5.7;15.803;10.853;4.144;3.614;0.222;3.848;4.081;3.644;3.287;3.403;23.2;19.182;0.102;4.05;3.951;3.724;100
"2018-02-17T14:00:00+02:00";0;8.223;5.708;15.958;10.8;1.96;3.966;0.345;4.471;1.769;1.411;4.032;4.199;23.2;19.187;0.295;4.533;1.766;1.548;100
"2018-02-17T14:15:00+02:00";0;8.474;5.768;16.138;10.8;1.56;3.561;0.323;4.327;1.27;1.248;3.689;3.81;23.176;19.186;0.272;4.162;1.289;1.118;100
"2018-02-17T14:30:00+02:00";0;7.967;5.793;16.293;10.787;4.307;3.851;0.225;4.128;4.128;4.119;3.6;3.7;23.1;19.2;0.116;4.236;3.706;3.981;100
"2018-02-17T14:45:00+02:00";0;8.011;5.8;16.446;10.654;2.287;4.144;0.334;4.603;2.142;1.679;4.206;4.336;23.1;19.177;0.283;4.733;2.213;1.88;100
"2018-02-17T15:00:00+02:00";0;8.329;5.8;16.59;10.589;2.504;3.804;0.297;4.52;2.348;2.5;3.909;4.037;23.1;19.143;0.227;4.402;2.2;2.209;100
"2018-02-17T15:15:00+02:00";0;7.773;5.814;16.744;10.5;4.253;4.244;0.246;4.38;4.042;3.449;3.858;4.013;23.1;19.171;0.143;4.726;4.086;3.783;100
"2018-02-17T15:30:00+02:00";0;8.113;5.847;16.967;10.489;2.212;4.198;0.338;4.988;1.964;1.672;4.454;4.62;23.1;19.2;0.294;4.792;1.95;1.802;100
"2018-02-17T15:45:00+02:00";0;8.321;5.893;17.151;10.4;2.256;3.789;0.298;4.46;2.081;2.264;3.874;4.034;23.1;19.2;0.233;4.352;1.833;1.906;100
"2018-02-17T16:00:00+02:00";0;7.902;5.9;17.384;10.553;4.393;4.216;0.236;4.348;4.254;3.678;3.817;3.956;23.124;19.2;0.129;4.692;4.227;3.94;100
"2018-02-17T16:15:00+02:00";0;8.309;5.9;17.548;10.548;2.224;4.228;0.342;4.969;1.972;1.699;4.469;4.642;23.192;19.219;0.299;4.821;1.966;1.844;100
"2018-02-17T16:30:00+02:00";0;8.538;5.929;17.6;10.6;1.822;3.783;0.317;4.486;1.663;1.736;3.896;4.054;23.2;19.256;0.272;4.363;1.463;1.46;100
"2018-02-17T16:45:00+02:00";0;8.04;5.986;17.553;10.647;4.648;4.096;0.22;4.309;4.587;4.139;3.747;3.901;23.2;19.3;0.11;4.527;4.446;4.223;100
"2018-02-17T17:00:00+02:00";0;8.228;6.006;17.421;10.633;2.281;4.28;0.344;4.837;2.101;1.717;4.428;4.583;23.25;19.3;0.301;4.872;2.122;1.872;100
"2018-02-17T17:15:00+02:00";0;8.498;6.079;17.4;10.654;1.791;3.813;0.327;4.579;1.538;1.251;3.938;4.09;23.3;19.307;0.277;4.393;1.54;1.344;100
"2018-02-17T17:30:00+02:00";0;8.296;6.1;17.321;10.691;2.657;3.652;0.277;4.262;2.53;2.711;3.671;3.777;23.342;19.35;0.205;4.153;2.041;2.321;100
"2018-02-17T17:45:00+02:00";0;8.056;6.1;17.254;10.754;3.746;4.126;0.269;4.254;3.453;3.036;3.812;3.942;23.4;19.4;0.178;4.599;3.554;3.279;100
"2018-02-17T18:00:00+02:00";0;8.464;6.156;17.2;10.7;2.046;4.053;0.339;4.876;1.822;1.531;4.298;4.443;23.4;19.492;0.294;4.631;1.791;1.646;100
"2018-02-17T18:15:00+02:00";0;8.536;6.2;17.2;10.7;1.587;3.63;0.325;4.366;1.35;1.058;3.75;3.902;23.472;19.492;0.273;4.193;1.288;1.151;100
"2018-02-17T18:30:00+02:00";0;8.371;6.2;17.2;10.822;3.162;3.588;0.263;4.132;2.822;3.217;3.571;3.7;23.5;19.502;0.172;4.091;2.762;2.827;100
"2018-02-17T18:45:00+02:00";0;8.238;6.214;17.2;10.828;3.119;4.108;0.308;4.291;3.05;2.494;3.873;4.023;23.566;19.584;0.236;4.601;3.034;2.692;100
"2018-02-17T19:00:00+02:00";0;8.718;6.29;17.238;10.8;1.882;3.853;0.335;4.733;1.679;1.374;4.107;4.247;23.6;19.592;0.288;4.482;1.663;1.482;100
"2018-02-17T19:15:00+02:00";0;8.76;6.3;17.3;10.82;1.488;3.496;0.324;4.258;1.176;0.937;3.642;3.772;23.6;19.6;0.27;4.091;1.213;1.036;100
"2018-02-17T19:30:00+02:00";0;8.54;6.372;17.3;11.042;3.448;3.544;0.243;4.02;3.364;3.517;3.471;3.604;23.6;19.6;0.152;4.047;3.031;3.127;100
"2018-02-17T19:45:00+02:00";0;8.443;6.4;17.3;11.026;2.768;4.071;0.319;4.333;2.717;2.126;3.908;4.062;23.667;19.6;0.257;4.588;2.731;2.333;100
"2018-02-17T20:00:00+02:00";0;8.956;6.4;17.342;11.042;1.773;3.736;0.334;4.606;1.52;1.251;3.957;4.103;23.641;19.6;0.286;4.36;1.514;1.353;100
"2018-02-17T20:15:00+02:00";0;9.04;6.408;17.4;11.108;1.388;3.389;0.323;4.164;1.123;0.857;3.557;3.696;23.7;19.6;0.269;3.987;1.039;0.94;100
"2018-02-17T20:30:00+02:00";0;8.736;6.478;17.4;11.24;3.524;3.524;0.244;4;3.499;3.634;3.392;3.548;23.7;19.619;0.142;3.987;3.141;3.242;100
"2018-02-17T20:45:00+02:00";0;8.606;6.5;17.4;11.231;2.559;4.046;0.317;4.327;2.497;1.946;3.883;4.052;23.7;19.68;0.253;4.504;2.726;2.139;100
"2018-02-17T21:00:00+02:00";0;9.142;6.521;17.438;11.3;1.697;3.631;0.334;4.526;1.451;1.146;3.871;3.988;23.7;19.623;0.286;4.261;1.457;1.244;100
"2018-02-17T21:15:00+02:00";0;9.259;6.587;17.5;11.304;1.296;3.321;0.323;4.102;1.04;0.794;3.483;3.617;23.7;19.642;0.269;3.918;1.031;0.866;100
"2018-02-17T21:30:00+02:00";0;9.132;6.6;17.5;11.438;2.418;3.271;0.271;3.889;2.369;2.504;3.3;3.419;23.7;19.623;0.185;3.779;2.067;2.107;100
"2018-02-17T21:45:00+02:00";0;8.771;6.6;17.5;11.5;3.272;3.854;0.284;3.987;3.19;2.582;3.488;3.637;23.73;19.657;0.206;4.314;3.276;2.804;100
"2018-02-17T22:00:00+02:00";0;9.207;6.6;17.544;11.544;1.797;3.739;0.338;4.593;1.53;1.238;3.989;4.13;23.76;19.653;0.292;4.318;1.523;1.376;100
"2018-02-17T22:15:00+02:00";0;9.523;6.639;17.6;11.6;1.321;3.322;0.325;4.083;1.06;0.821;3.474;3.636;23.8;19.637;0.273;3.913;1.037;0.907;100
"2018-02-17T22:30:00+02:00";0;9.485;6.676;17.64;11.64;1.425;3.162;0.301;3.872;1.327;1.376;3.266;3.387;23.8;19.657;0.234;3.729;0.912;1.098;100
"2018-02-17T22:45:00+02:00";0;8.982;6.7;17.7;11.744;3.984;3.607;0.224;3.808;3.881;3.318;3.274;3.39;23.8;19.693;0.109;4.041;3.813;3.54;100
"2018-02-17T23:00:00+02:00";0;9.221;6.7;17.702;11.77;1.812;3.826;0.346;4.503;1.556;1.293;3.986;4.153;23.8;19.674;0.301;4.417;1.568;1.426;100
"2018-02-17T23:15:00+02:00";0;9.7;6.7;17.8;11.8;1.35;3.352;0.328;4.158;1.103;0.844;3.508;3.671;23.8;19.639;0.276;3.964;1.107;0.929;100
"2018-02-17T23:30:00+02:00";0;9.8;6.73;17.801;11.801;1.132;3.146;0.32;3.886;0.861;0.624;3.286;3.418;23.809;19.651;0.263;3.748;0.819;0.723;100
"2018-02-17T23:45:00+02:00";0;9.468;6.786;17.9;11.934;3.382;3.303;0.242;3.748;3.116;3.44;3.184;3.3;23.87;19.687;0.138;3.76;3.007;3.046;100
"2018-02-18T00:00:00+02:00";0;9.206;6.792;17.9;11.932;2.344;3.842;0.329;4.138;2.312;1.732;3.689;3.833;23.892;19.692;0.27;4.354;2.298;1.938;100
"2018-02-18T00:15:00+02:00";0;9.726;6.8;17.931;12.1;1.546;3.477;0.329;4.35;1.321;0.999;3.683;3.839;23.9;19.661;0.278;4.099;1.282;1.122;100
"2018-02-18T00:30:00+02:00";0;9.702;6.827;18;12.091;3.464;3.528;0.244;4;3.26;3.459;3.4;3.558;23.9;19.678;0.142;3.984;3.171;3.164;100
"2018-02-18T00:45:00+02:00";0;9.139;6.884;18.038;11.938;2.663;4.021;0.318;4.287;2.67;2;3.814;3.981;23.9;19.7;0.253;4.501;2.662;2.257;100
"2018-02-18T01:00:00+02:00";0;9.544;6.9;18.1;12;1.703;3.643;0.329;4.512;1.418;1.183;3.852;4.012;23.9;19.7;0.278;4.274;1.441;1.273;100
"2018-02-18T01:15:00+02:00";0;9.411;6.9;18.1;11.927;4.034;3.756;0.231;4.111;3.832;4.02;3.571;3.7;23.9;19.7;0.115;4.183;3.647;3.702;100
"2018-02-18T01:30:00+02:00";0;9.073;6.9;18.169;11.736;2.437;4.09;0.33;4.487;2.184;1.789;4.044;4.219;23.9;19.741;0.273;4.644;2.293;1.99;100
"2018-02-18T01:45:00+02:00";0;9.543;6.9;18.2;11.9;1.711;3.656;0.329;4.513;1.447;1.472;3.864;3.972;23.908;19.733;0.278;4.264;1.452;1.304;100
"2018-02-18T02:00:00+02:00";0;9.293;6.947;18.201;11.831;4.436;3.903;0.217;4.2;4.36;4.094;3.616;3.748;23.923;19.761;0.098;4.307;4.068;4.098;100
"2018-02-18T02:15:00+02:00";0;9.113;7;18.3;11.734;2.164;4.112;0.347;4.64;2.148;1.591;4.214;4.363;24;19.8;0.308;4.697;2.146;1.744;100
"2018-02-18T02:30:00+02:00";0;9.584;7;18.3;11.8;1.659;3.63;0.329;4.476;1.403;1.094;3.798;3.93;24;19.8;0.278;4.224;1.361;1.197;100
"2018-02-18T02:45:00+02:00";0;9.682;7;18.3;11.8;2.719;3.488;0.27;4.099;2.548;2.791;3.523;3.677;24.07;19.814;0.184;4.02;2.34;2.406;100
"2018-02-18T03:00:00+02:00";0;9.09;7;18.364;11.8;3.382;4.003;0.274;4.136;3.188;2.666;3.7;3.843;24.113;19.879;0.187;4.472;3.24;2.919;100
"2018-02-18T03:15:00+02:00";0.036;5.209;6.983;13.288;8.707;2.624;3.853;0.335;4.691;1.618;1.336;4.08;4.234;24.171;19.9;0.287;4.48;1.613;1.433;100
"2018-02-18T03:30:00+02:00";0.076;3.158;6.719;6.517;3.542;3.526;3.829;0.294;4.192;2.167;2.501;3.607;3.728;24.2;19.921;0.223;4.279;2.004;2.139;100
"2018-02-18T03:45:00+02:00";0.053;4.26;6.514;6.39;5.382;4.524;4.339;0.274;4.13;3.814;3.218;3.628;3.797;24.248;19.999;0.166;4.807;3.828;3.488;100
"2018-02-18T04:00:00+02:00";0.069;2.681;6.4;6.242;3.633;2.902;4.378;0.341;4.798;1.911;1.651;4.247;4.389;24.3;20;0.298;4.951;1.906;1.79;100
"2018-02-18T04:15:00+02:00";0.072;2.346;6.33;6.144;3.248;2.568;4.046;0.327;4.3;1.43;1.199;3.699;3.83;24.301;20;0.278;4.57;1.434;1.269;100
"2018-02-18T04:30:00+02:00";0.061;3.659;6.081;5.864;3.757;3.976;4.052;0.259;4.113;3.051;3.308;3.521;3.684;24.4;20.028;0.168;4.509;2.986;2.997;100
"2018-02-18T04:45:00+02:00";0.006;5.512;5.826;6.52;5.86;3.278;4.496;0.3;4.291;3.112;2.569;3.853;4.016;24.46;20.1;0.227;4.987;3.109;2.83;100
"2018-02-18T05:00:00+02:00";0.002;5.728;5.8;7.589;7.299;1.967;4.029;0.336;4.712;1.759;1.413;4.081;4.237;24.5;20.1;0.289;4.666;1.766;1.559;100
"2018-02-18T05:15:00+02:00";0.001;6.002;5.807;8.289;7.858;2.096;3.634;0.301;4.228;1.872;2.132;3.636;3.776;24.521;20.1;0.233;4.176;1.621;1.766;100
"2018-02-18T05:30:00+02:00";0.001;5.801;5.885;9.055;8.108;4.129;4.03;0.253;4.104;3.979;3.361;3.575;3.739;24.561;20.1;0.146;4.479;3.936;3.655;100
"2018-02-18T05:45:00+02:00";0;5.901;5.9;9.627;8.143;2.011;4.031;0.343;4.764;1.783;1.496;4.219;4.372;24.6;20.141;0.301;4.653;1.763;1.597;100
"2018-02-18T06:00:00+02:00";0;6.078;5.928;10.298;8.156;1.541;3.563;0.326;4.282;1.266;1.002;3.67;3.787;24.622;20.169;0.275;4.156;1.231;1.074;100
"2018-02-18T06:15:00+02:00";0;6.563;6;10.84;8.36;2.477;3.4;0.279;4.036;2.283;2.537;3.418;3.566;24.621;20.2;0.199;3.956;2.151;2.153;100
"2018-02-18T06:30:00+02:00";0;6.478;6.018;11.627;8.64;3.459;3.96;0.274;4.09;3.437;2.779;3.556;3.726;24.686;20.2;0.184;4.442;3.548;3.023;100
"2018-02-18T06:45:00+02:00";0;6.89;6.092;12.447;8.973;1.874;3.869;0.333;4.681;1.64;1.458;4.062;4.233;24.679;20.2;0.286;4.446;1.597;1.467;100
"2018-02-18T07:00:00+02:00";0;6.662;6.1;13.33;9.13;4.256;3.886;0.227;4.247;4.173;4.141;3.686;3.8;24.6;20.2;0.121;4.311;3.861;3.943;100
"2018-02-18T07:15:00+02:00";0;6.727;6.1;14.218;9.219;2.394;4.173;0.344;4.622;2.303;1.731;4.174;4.319;24.669;20.204;0.278;4.752;2.397;1.986;100
"2018-02-18T07:30:00+02:00";0;7.141;6.191;14.6;9.3;1.944;3.815;0.336;4.865;1.738;1.338;4.094;4.235;24.7;20.226;0.29;4.456;1.776;1.485;100
"2018-02-18T07:45:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T08:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T08:15:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T08:30:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T08:45:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T09:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T09:15:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T09:30:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T09:45:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T10:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T10:15:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T10:30:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T10:45:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T11:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T11:15:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T11:30:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T11:45:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T12:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T12:15:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T12:30:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T12:45:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T13:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T13:15:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T13:30:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T13:45:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T14:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T14:15:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T14:30:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T14:45:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T15:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T15:15:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T15:30:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T15:45:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T16:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T16:15:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T16:30:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T16:45:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T17:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T17:15:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T17:30:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T17:45:00+02:00";0;7.805;6.5;16.685;10.1;2.95;4.845;0.363;5.01;3.395;2.26;4.715;4.865;24.575;20.425;0.322;5.42;3.48;2.495;100
"2018-02-18T18:00:00+02:00";0;7.888;6.507;16.6;10.059;4.934;5.126;0.254;5.503;4.773;4.97;5.059;5.186;24.6;20.479;0.157;5.54;4.623;4.651;100
"2018-02-18T18:15:00+02:00";0;7.584;6.514;16.549;10;4.596;5.206;0.291;5.186;4.831;3.735;4.698;4.845;24.68;20.5;0.215;5.755;4.863;4.155;100
"2018-02-18T18:30:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-02-18T18:45:00+02:00";0;7.808;6.6;16.294;9.8;2.924;5.06;0.354;5.41;2.74;2.812;5.084;5.222;24.8;20.52;0.316;5.558;2.912;2.598;100
"2018-02-18T19:00:00+02:00";0;7.636;6.6;16.164;9.8;5.788;5.329;0.219;5.586;5.699;5.513;5.05;5.194;24.8;20.532;0.101;5.746;5.54;5.49;100
"2018-02-18T19:15:00+02:00";0;7.658;6.6;15.941;9.717;3.197;5.127;0.338;5.533;3.019;2.718;5.122;5.269;24.8;20.586;0.293;5.672;3.052;2.776;100
"2018-02-18T19:30:00+02:00";0;7.592;6.6;15.758;9.642;5.533;5.026;0.228;5.357;5.287;5.307;4.807;4.95;24.806;20.6;0.122;5.447;4.926;5.207;100
"2018-02-18T19:45:00+02:00";0;7.689;6.669;15.616;9.624;3.823;5.188;0.307;5.459;3.733;3.668;5.07;5.184;24.892;20.6;0.241;5.668;3.884;3.53;100
"2018-02-18T20:00:00+02:00";0;7.497;6.7;15.459;9.641;5.851;5.383;0.219;5.604;5.73;5.248;5.057;5.182;24.9;20.6;0.102;5.85;5.708;5.456;100
"2018-02-18T20:15:00+02:00";0;7.701;6.7;15.34;9.567;3.307;5.147;0.339;5.681;3.008;3.21;5.27;5.403;24.9;20.6;0.295;5.71;2.923;3.019;100
"2018-02-18T20:30:00+02:00";0;7.534;6.7;15.331;9.568;5.692;5.174;0.222;5.339;5.614;5.019;4.844;4.959;24.909;20.6;0.104;5.613;5.539;5.244;100
"2018-02-18T20:45:00+02:00";0;7.764;6.7;15.2;9.6;4.117;5.239;0.306;5.651;3.878;4.2;5.23;5.37;24.94;20.6;0.238;5.715;3.762;3.857;100
"2018-02-18T21:00:00+02:00";0;7.489;6.773;15.133;9.667;5.011;5.386;0.28;5.503;4.943;4.28;5.028;5.178;24.956;20.6;0.179;5.908;5.023;4.614;100
"2018-02-18T21:15:00+02:00";0;7.823;6.8;15.033;9.6;3.002;4.958;0.339;5.731;2.888;2.836;5.178;5.314;25;20.6;0.298;5.533;2.701;2.653;100
"2018-02-18T21:30:00+02:00";0;7.719;6.807;15.034;9.666;5.528;4.907;0.219;5.104;5.281;5.154;4.634;4.8;25;20.6;0.1;5.304;5.081;5.176;100
"2018-02-18T21:45:00+02:00";0;7.91;6.862;14.933;9.799;3.666;5.182;0.321;5.451;3.431;3.224;5.071;5.216;25.084;20.669;0.263;5.669;3.603;3.264;100
"2018-02-18T22:00:00+02:00";0;7.762;6.9;15;9.864;5.734;5.26;0.222;5.546;5.563;5.429;4.994;5.152;25.1;20.7;0.106;5.689;5.293;5.459;100
"2018-02-18T22:15:00+02:00";0;7.854;6.9;15;9.87;3.213;5.134;0.336;5.562;3.063;2.543;5.176;5.308;25.16;20.7;0.288;5.694;3.092;2.8;100
"2018-02-18T22:30:00+02:00";0;7.967;6.9;15.063;9.807;4.438;4.724;0.262;5.293;4.387;4.466;4.693;4.878;25.2;20.7;0.171;5.219;4.013;4.156;100
"2018-02-18T22:45:00+02:00";0;7.921;6.9;15.1;10;3.908;5.038;0.307;5.252;3.609;3.19;4.849;4.99;25.2;20.7;0.223;5.516;3.897;3.47;100
"2018-02-18T23:00:00+02:00";0;8.258;6.918;15.1;10.002;4.179;4.739;0.274;5.424;4.05;4.181;4.839;4.991;25.182;20.7;0.192;5.268;3.643;3.87;100
"2018-02-18T23:15:00+02:00";0;7.933;6.992;15.136;10.136;4.182;5.002;0.289;5.119;3.896;3.522;4.742;4.893;25.144;20.656;0.21;5.446;4.046;3.747;100
"2018-02-18T23:30:00+02:00";0;8.382;7;15.27;10.2;2.578;4.581;0.342;5.413;2.361;1.993;4.83;4.963;25.108;20.6;0.299;5.202;2.369;2.132;100
"2018-02-18T23:45:00+02:00";0;8.577;7;15.434;10.269;1.959;4.038;0.328;4.789;1.729;1.46;4.181;4.368;25.1;20.567;0.279;4.61;1.74;1.556;100
