"Time";"JN01_TE01";"JN01_TE03";"JN01_TE11";"JN01_TE12";"JN01_TE13";"JN01_TE21";"JN01LM01_FE";"JN01LM01_T1";"JN01LM01_T2";"JN01LM01_Tdiff";"JN02_TE01";"JN02_TE02";"JN02LM01_FE";"JN02LM01_T1";"JN02LM01_T2";"JN02LM01_Tdiff";"KS01LM01_FE";"KS01LM01_T1";"KS01LM01_T2";"KS01LM01_Tdiff"
"2018-01-29T18:00:00+02:00";21.6;16.506;11.6;11.9;11.1;11.457;0;19.3;22;2.7;17.941;13.2;0;18.27;14.6;3.646;24.336;40.381;35.931;4.453
"2018-01-29T19:00:00+02:00";21.6;16.504;11.6;11.9;11.096;11.442;0;19.3;22;2.7;18.132;13.2;0;18.455;14.6;3.872;23.712;40.32;36;4.331
"2018-01-29T20:00:00+02:00";21.6;16.5;11.6;11.9;11.094;11.41;0;19.3;22;2.7;18.198;13.225;0;18.5;14.6;3.9;23.332;40.217;36.072;4.139
"2018-01-29T21:00:00+02:00";21.6;16.5;11.598;11.9;11.072;11.415;0;19.3;22;2.7;18.193;13.295;0;18.443;14.6;3.843;23.198;40.461;36.24;4.206
"2018-01-29T22:00:00+02:00";21.6;16.5;11.592;11.9;11.055;11.4;0;19.3;22;2.7;18.144;13.307;0;18.4;14.673;3.8;23.185;40.441;36.167;4.279
"2018-01-29T23:00:00+02:00";21.599;16.5;11.585;11.9;11.038;11.404;0;19.3;22;2.7;18.18;13.367;0;18.429;14.7;3.749;23.255;40.29;36.107;4.188
"2018-01-30T00:00:00+02:00";21.581;16.498;11.568;11.9;11.027;11.4;0;19.268;22;2.7;18.2;13.405;0;18.513;14.745;3.8;23.359;40.467;36.207;4.267
"2018-01-30T01:00:00+02:00";21.541;16.472;11.541;11.9;11.01;11.402;0;19.23;21.947;2.7;18.29;13.462;0;18.6;14.8;3.8;23.821;40.384;35.844;4.536
"2018-01-30T02:00:00+02:00";21.507;16.439;11.536;11.896;11.013;11.4;0;19.2;21.9;2.7;18.325;13.5;0;18.681;14.818;3.863;24.738;40.464;35.69;4.803
"2018-01-30T03:00:00+02:00";21.5;16.437;11.517;11.896;11;11.4;0;19.2;21.9;2.7;18.427;13.514;0;18.8;14.9;3.9;26.007;40.526;35.45;5.077
"2018-01-30T04:00:00+02:00";21.496;16.402;11.516;11.892;11.009;11.4;0;19.194;21.883;2.7;18.5;13.586;0;18.869;14.9;3.969;27.86;40.483;35.422;5.062
"2018-01-30T05:00:00+02:00";21.425;16.411;11.516;11.893;11;11.4;0;19.134;21.809;2.7;18.589;13.6;0;18.9;14.935;4;29.314;40.605;35.63;4.965
"2018-01-30T06:00:00+02:00";21.4;16.405;11.508;11.889;11.016;11.4;0;19.1;21.8;2.7;18.6;13.602;0;18.936;15;4;29.774;40.543;35.553;4.981
"2018-01-30T07:00:00+02:00";21.224;16.375;11.467;11.855;11.008;11.4;0;19.049;21.698;2.617;18.636;13.678;0;19;15.027;3.99;29.925;40.907;35.766;5.123
"2018-01-30T08:00:00+02:00";8.351;8.263;10.166;10.915;10.542;8.979;0.312;9.259;9.233;1.253;14.435;11.323;0.048;15.28;12.244;3.027;29.955;40.72;35.695;5.02
"2018-01-30T09:00:00+02:00";8.861;7.604;9.486;10.335;10.238;8.776;0.347;7.972;8.76;1.163;12.009;10.071;0.062;12.777;10.626;2.168;30.008;40.676;35.652;5.029
"2018-01-30T10:00:00+02:00";10.152;9.012;10.661;11.074;10.369;9.954;0.091;8.751;9.811;1.469;11.345;11.055;0.035;12.061;11.643;0.438;30.005;40.414;35.791;4.622
"2018-01-30T11:00:00+02:00";9.983;9.625;10.898;11.216;10.598;9.816;0.113;9.589;11.281;1.946;13.45;11.692;0.001;13.606;13.13;0.485;29.969;40.2;35.441;4.749
"2018-01-30T12:00:00+02:00";4.877;6.872;10.734;11.038;10.596;7.315;0.335;7.32;5.044;2.321;15.379;11.9;0;15.932;13.381;2.583;29.935;40.227;35.466;4.757
"2018-01-30T13:00:00+02:00";9.424;8.093;10.867;11.174;10.563;9.439;0.065;7.338;9.454;2.184;17.317;11.722;0;17.826;13.436;4.39;29.969;40.218;35.534;4.681
"2018-01-30T14:00:00+02:00";11.839;11.373;11.072;11.366;10.695;11.519;0;10.058;13.636;3.562;17.467;11.441;0;17.905;13.035;4.887;29.973;40.279;35.455;4.829
"2018-01-30T15:00:00+02:00";13.626;13.692;11.181;11.467;10.793;12.002;0;12.47;15.877;3.411;16.4;11.42;0;16.727;12.956;3.771;29.953;40.432;35.622;4.833
"2018-01-30T16:00:00+02:00";15.238;15.165;11.212;11.505;10.813;12.155;0;14.468;17.472;3.017;16.272;11.5;0;16.615;13.054;3.576;29.861;40.722;35.875;4.852
"2018-01-30T17:00:00+02:00";16.514;15.75;11.298;11.585;10.89;12.206;0;16.1;18.73;2.631;16.535;11.503;0;16.907;13.1;3.807;29.794;40.906;35.965;4.967
"2018-01-30T18:00:00+02:00";17.601;16.07;11.3;11.6;10.9;12.268;0;17.219;19.767;2.531;16.6;11.501;0;16.994;13.1;3.9;29.767;40.749;35.928;4.845
"2018-01-30T19:00:00+02:00";18.471;16.26;11.3;11.603;10.902;12.324;0;17.958;20.541;2.6;16.466;11.522;0;16.827;13.1;3.737;29.692;41.028;36.139;4.884
"2018-01-30T20:00:00+02:00";19.174;16.414;11.305;11.629;10.949;12.352;0;18.501;21.129;2.628;16.452;11.6;0;16.837;13.124;3.7;29.537;41.021;36.092;4.926
"2018-01-30T21:00:00+02:00";19.821;16.527;11.364;11.692;10.989;12.38;0;18.855;21.626;2.77;16.57;11.603;0;16.93;13.2;3.746;29.422;40.978;36.153;4.809
"2018-01-30T22:00:00+02:00";20.266;16.609;11.397;11.7;11;12.427;0;19.118;22.011;2.902;16.6;11.6;0;17;13.2;3.8;29.074;41.12;36.275;4.855
"2018-01-30T23:00:00+02:00";20.658;16.69;11.4;11.7;11;12.392;0;19.283;22.302;3.046;16.624;11.676;0;17;13.244;3.8;27.997;41.137;36.289;4.855
"2018-01-31T00:00:00+02:00";20.974;16.739;11.4;11.7;11;12.441;0;19.423;22.588;3.125;16.7;11.7;0;17.081;13.3;3.8;26.809;41.243;36.383;4.85
"2018-01-31T01:00:00+02:00";21.255;16.8;11.4;11.7;11;12.484;0;19.503;22.776;3.281;16.7;11.711;0;17.1;13.3;3.8;25.465;41.228;36.466;4.755
"2018-01-31T02:00:00+02:00";21.448;16.8;11.4;11.7;11.003;12.443;0;19.6;22.911;3.329;16.759;11.73;0;17.1;13.3;3.8;24.646;41.332;36.566;4.778
"2018-01-31T03:00:00+02:00";21.663;16.803;11.4;11.7;11.001;12.472;0;19.6;23.017;3.404;16.8;11.799;0;17.16;13.384;3.8;23.775;41.152;36.689;4.459
"2018-01-31T04:00:00+02:00";21.792;16.8;11.4;11.7;11.009;12.43;0;19.609;23.1;3.5;16.8;11.8;0;17.2;13.4;3.8;23.223;41.454;37.104;4.329
"2018-01-31T05:00:00+02:00";21.91;16.8;11.401;11.707;11.014;12.495;0;19.7;23.162;3.5;16.872;11.855;0;17.2;13.4;3.8;22.807;41.09;37.001;4.087
"2018-01-31T06:00:00+02:00";22.003;16.807;11.4;11.702;11.004;12.494;0;19.7;23.2;3.533;16.9;11.9;0;17.208;13.425;3.8;22.771;41.187;37.008;4.171
"2018-01-31T07:00:00+02:00";22.109;16.8;11.4;11.704;11.006;12.485;0;19.7;23.234;3.583;16.99;11.941;0;17.36;13.5;3.884;22.804;41.497;37.06;4.449
"2018-01-31T08:00:00+02:00";22.198;16.81;11.404;11.718;11.026;12.508;0;19.7;23.3;3.6;17.157;11.972;0;17.493;13.5;4;22.79;41.144;36.972;4.198
"2018-01-31T09:00:00+02:00";22.266;16.814;11.408;11.73;11.032;12.478;0;19.7;23.3;3.6;17.2;12;0;17.5;13.516;4;22.805;41.063;36.966;4.104
"2018-01-31T10:00:00+02:00";22.338;16.816;11.411;11.743;11.061;12.498;0;19.7;23.356;3.673;17.2;12;0;17.5;13.567;4;22.839;40.605;36.609;3.991
"2018-01-31T11:00:00+02:00";22.398;16.809;11.419;11.731;11.061;12.509;0;19.717;23.4;3.643;17.199;12.026;0;17.5;13.6;3.933;22.797;40.129;36.272;3.874
"2018-01-31T12:00:00+02:00";22.4;16.802;11.431;11.75;11.077;12.522;0;19.7;23.4;3.664;17.188;12.092;0;17.5;13.6;3.9;22.704;40.533;36.389;4.148
"2018-01-31T13:00:00+02:00";22.427;16.806;11.43;11.75;11.074;12.52;0;19.7;23.4;3.632;17.21;12.1;0;17.523;13.672;3.9;22.796;40.372;36.5;3.866
"2018-01-31T14:00:00+02:00";22.5;16.808;11.421;11.736;11.052;12.531;0;19.7;23.4;3.7;17.291;12.126;0;17.594;13.655;3.939;22.745;40.551;36.404;4.134
"2018-01-31T15:00:00+02:00";22.5;16.8;11.408;11.707;11.034;12.505;0;19.782;23.4;3.635;17.217;12.151;0;17.5;13.572;3.928;22.74;40.953;36.703;4.238
"2018-01-31T16:00:00+02:00";22.502;16.808;11.402;11.719;11.021;12.501;0;19.797;23.4;3.683;17.272;12.2;0;17.573;13.622;3.917;22.763;41.484;37.191;4.299
"2018-01-31T17:00:00+02:00";22.513;16.802;11.408;11.721;11.029;12.454;0;19.729;23.4;3.7;17.3;12.202;0;17.6;13.7;3.929;22.8;41.581;37.189;4.386
"2018-01-31T18:00:00+02:00";22.584;16.819;11.407;11.713;11.01;12.475;0;19.736;23.4;3.698;17.319;12.234;0;17.696;13.7;4;22.876;41.479;37.173;4.314
"2018-01-31T19:00:00+02:00";22.6;16.809;11.4;11.704;11.014;12.494;0;19.73;23.4;3.687;17.313;12.204;0;17.654;13.7;4;22.825;41.748;37.345;4.42
"2018-01-31T20:00:00+02:00";22.6;16.802;11.4;11.836;11.008;12.495;0;19.7;23.4;3.7;16.567;12.204;0.009;17.113;13.557;3.599;22.84;41.518;37.233;4.28
"2018-01-31T21:00:00+02:00";22.542;16.814;11.575;12.031;11.175;12.638;0;19.7;23.4;3.7;12.354;11.993;0.039;13.148;12.592;0.6;22.876;41.704;37.339;4.376
"2018-01-31T22:00:00+02:00";22.504;16.86;11.504;11.812;11.1;12.56;0;19.7;23.357;3.666;13.943;12.677;0.001;14.068;13.888;0.266;23.918;41.47;36.351;5.114
"2018-01-31T23:00:00+02:00";22.5;16.8;11.476;11.789;11.097;12.516;0;19.7;23.3;3.624;15.35;12.843;0;15.61;14.172;1.453;26.118;41.513;35.904;5.615
"2018-02-01T00:00:00+02:00";22.5;16.8;11.425;11.744;11.069;12.513;0;19.7;23.3;3.6;17.154;12.977;0;17.994;14.451;3.545;29.182;41.463;35.967;5.505
"2018-02-01T01:00:00+02:00";22.5;16.8;11.408;11.723;11.048;12.516;0;19.7;23.3;3.6;18.158;12.75;0;18.656;14.253;4.41;29.89;41.481;36.218;5.256
"2018-02-01T02:00:00+02:00";22.5;16.794;11.409;11.728;11.04;12.527;0;19.7;23.3;3.6;18.504;12.591;0;18.957;14;4.974;30.008;41.233;36.085;5.161
"2018-02-01T03:00:00+02:00";22.5;16.8;11.406;11.73;11.041;12.483;0;19.7;23.3;3.6;17.787;12.5;0;18.055;13.815;4.215;29.99;41.274;36.118;5.167
"2018-02-01T04:00:00+02:00";22.504;16.8;11.413;11.718;11.029;12.51;0;19.7;23.3;3.6;17.165;12.596;0;17.375;13.925;3.508;29.993;41.273;36.146;5.142
"2018-02-01T05:00:00+02:00";22.511;16.8;11.409;11.715;11.041;12.533;0;19.7;23.3;3.6;17.174;12.709;0;17.478;14.076;3.402;30.018;41.226;36.162;5.055
"2018-02-01T06:00:00+02:00";22.538;16.798;11.409;11.73;11.04;12.489;0;19.7;23.3;3.6;17.461;12.791;0;17.78;14.132;3.68;30.006;41.281;36.111;5.171
"2018-02-01T07:00:00+02:00";22.568;16.8;11.424;11.744;11.08;12.549;0;19.7;23.3;3.6;17.75;12.8;0;18.114;14.2;3.933;29.998;41.48;36.082;5.394
"2018-02-01T08:00:00+02:00";22.593;16.8;11.465;11.778;11.092;12.514;0;19.7;23.332;3.615;17.944;12.8;0;18.282;14.2;4.082;29.987;41.342;36.248;5.095
"2018-02-01T09:00:00+02:00";8.982;8.822;11.248;11.551;11.046;8.627;0.249;10.05;9.806;1.79;18.006;12.844;0;18.3;14.232;4.084;29.973;41.346;36.233;5.094
"2018-02-01T10:00:00+02:00";12.836;8.927;11.318;11.819;10.993;10.179;0.051;8.13;12.359;4.288;13.826;12.018;0.035;14.806;13.002;1.798;29.949;41.197;36.252;4.955
"2018-02-01T11:00:00+02:00";15.457;12.157;11.5;11.865;11.1;12.05;0;10.927;16.038;5.128;12.074;11.936;0.032;12.781;12.551;0.238;29.978;41.338;36.34;5.01
"2018-02-01T12:00:00+02:00";16.711;14.477;11.498;11.798;11.1;12.365;0;13.291;17.705;4.448;14.283;12.942;0.001;14.347;14.173;0.243;29.996;41.309;36.32;4.988
"2018-02-01T13:00:00+02:00";17.702;15.624;11.496;11.8;11.1;12.372;0;15.241;18.947;3.723;15.888;13.166;0;16.232;14.595;1.615;29.957;41.253;36.27;4.966
"2018-02-01T14:00:00+02:00";18.556;16.031;11.5;11.798;11.1;12.449;0;16.728;19.894;3.158;17.814;13.274;0;18.585;14.822;3.768;29.739;41.184;36.288;4.903
"2018-02-01T15:00:00+02:00";19.294;16.258;11.5;11.8;11.1;12.466;0;17.603;20.636;3;18.731;13.048;0;19.164;14.631;4.55;28.889;41.371;36.478;4.896
"2018-02-01T16:00:00+02:00";19.892;16.393;11.5;11.8;11.1;12.492;0;18.266;21.232;3;18.962;12.867;0;19.379;14.425;4.953;26.231;41.448;36.603;4.844
"2018-02-01T17:00:00+02:00";20.371;16.553;11.5;11.8;11.1;12.488;0;18.711;21.711;3.002;18.369;12.798;0;18.621;14.221;4.383;23.905;41.454;36.94;4.518
"2018-02-01T18:00:00+02:00";20.749;16.6;11.498;11.8;11.1;12.514;0;18.994;22.047;3.068;17.772;12.845;0;18.017;14.218;3.782;22.907;41.276;37.11;4.165
"2018-02-01T19:00:00+02:00";21.011;16.62;11.494;11.8;11.1;12.503;0;19.177;22.26;3.1;17.664;13.011;0;17.919;14.388;3.533;22.808;41.409;37.201;4.226
"2018-02-01T20:00:00+02:00";21.213;16.617;11.478;11.793;11.1;12.473;0;19.209;22.393;3.16;17.876;13.124;0;18.174;14.518;3.688;22.854;41.201;37.014;4.188
"2018-02-01T21:00:00+02:00";21.345;16.61;11.455;11.766;11.093;12.486;0;19.285;22.492;3.2;18.155;13.24;0;18.508;14.619;3.905;22.846;41.34;37.047;4.311
"2018-02-01T22:00:00+02:00";21.472;16.601;11.42;11.731;11.086;12.424;0;19.3;22.56;3.293;18.356;13.3;0;18.752;14.7;4.079;22.829;41.261;37.036;4.249
"2018-02-01T23:00:00+02:00";21.529;16.6;11.404;11.709;11.057;12.474;0;19.3;22.6;3.3;18.516;13.3;0;18.935;14.7;4.226;22.865;41.291;37.019;4.278
"2018-02-02T00:00:00+02:00";21.61;16.6;11.404;11.708;11.044;12.488;0;19.3;22.6;3.3;18.6;13.252;0;19;14.659;4.375;23.357;41.176;36.614;4.557
"2018-02-02T01:00:00+02:00";21.694;16.6;11.402;11.709;11.048;12.486;0;19.3;22.698;3.367;18.6;13.12;0;18.991;14.524;4.493;25.109;41.209;35.783;5.438
"2018-02-02T02:00:00+02:00";21.765;16.6;11.4;11.706;11.04;12.431;0;19.368;22.7;3.384;18.447;13.1;0;18.789;14.456;4.355;28.205;41.206;35.656;5.556
"2018-02-02T03:00:00+02:00";21.801;16.622;11.402;11.712;11.043;12.475;0;19.4;22.799;3.399;18.194;13.102;0;18.487;14.415;4.07;29.774;41.112;35.894;5.217
"2018-02-02T04:00:00+02:00";21.891;16.649;11.407;11.714;11.062;12.476;0;19.415;22.8;3.4;18.031;13.187;0;18.335;14.5;3.854;29.99;41.217;36.022;5.184
"2018-02-02T05:00:00+02:00";21.94;16.67;11.418;11.731;11.069;12.49;0;19.434;22.873;3.422;18.014;13.256;0;18.315;14.599;3.8;29.954;41.004;35.91;5.104
"2018-02-02T06:00:00+02:00";22;16.694;11.409;11.738;11.083;12.485;0;19.455;22.9;3.45;18.118;13.311;0;18.432;14.632;3.8;30.033;40.992;35.954;5.04
"2018-02-02T07:00:00+02:00";22.015;16.698;11.44;11.773;11.087;12.493;0;19.5;22.913;3.457;18.262;13.402;0;18.605;14.755;3.848;29.927;41.153;35.888;5.27
"2018-02-02T08:00:00+02:00";22.098;16.698;11.461;11.788;11.1;12.532;0;19.5;23;3.467;18.429;13.461;0;18.793;14.804;3.972;29.965;40.747;35.818;4.952
"2018-02-02T09:00:00+02:00";22.127;16.7;11.496;11.792;11.1;12.53;0;19.5;23;3.5;18.607;13.495;0;18.996;14.9;4.144;29.775;40.603;35.695;4.921
"2018-02-02T10:00:00+02:00";19.237;14.734;11.451;11.824;11.1;11.577;0.051;17.333;20.432;3.087;18.23;13.389;0.002;18.965;14.841;4.159;27.675;40.127;35.374;4.755
"2018-02-02T11:00:00+02:00";6.002;7.231;11.28;11.89;11.14;7.703;0.314;7.665;6.214;1.728;12.581;11.602;0.052;13.43;12.273;1.166;26.227;40.07;35.352;4.734
"2018-02-02T12:00:00+02:00";4.616;6.566;11.187;11.681;11.099;7.058;0.33;6.966;4.9;2.131;12.053;11.433;0.047;12.855;12.133;0.721;26.177;39.998;35.262;4.742
"2018-02-02T13:00:00+02:00";7.118;6.662;11.18;11.648;11.009;7.682;0.188;6.308;6.654;3.256;11.796;11.41;0.045;12.602;12.084;0.509;26.079;39.795;35.204;4.605
"2018-02-02T14:00:00+02:00";12.521;10.534;11.4;11.702;11.063;11.6;0;8.696;13.607;4.895;13.374;12.545;0.005;13.641;13.497;0.177;26.03;39.918;35.222;4.692
"2018-02-02T15:00:00+02:00";14.35;13.043;11.417;11.736;11.097;12.198;0;11.529;16.064;4.535;15.249;12.857;0;15.428;14.307;1.152;25.957;39.651;34.766;4.872
"2018-02-02T16:00:00+02:00";15.863;14.965;11.472;11.792;11.1;12.393;0;13.83;17.762;3.933;17.169;12.991;0;17.94;14.536;3.406;27.194;40.161;34.983;5.176
"2018-02-02T17:00:00+02:00";17.057;15.783;11.499;11.8;11.1;12.42;0;15.672;18.994;3.308;18.344;12.758;0;18.824;14.341;4.483;27.019;40.349;35.533;4.829
"2018-02-02T18:00:00+02:00";18.028;16.119;11.5;11.8;11.1;12.485;0;17.033;19.956;2.933;18.508;12.557;0;18.922;14.03;4.876;25.885;40.3;35.589;4.712
"2018-02-02T19:00:00+02:00";18.881;16.309;11.5;11.8;11.1;12.464;0;17.802;20.695;2.9;17.669;12.5;0;17.937;13.9;4.054;25.172;40.528;35.851;4.673
"2018-02-02T20:00:00+02:00";19.558;16.432;11.5;11.8;11.1;12.516;0;18.378;21.247;2.9;17.051;12.592;0;17.3;13.941;3.359;24.844;40.851;36.096;4.754
"2018-02-02T21:00:00+02:00";20.083;16.538;11.5;11.8;11.1;12.504;0;18.762;21.677;2.9;17.119;12.699;0;17.399;14.058;3.35;24.724;41.114;36.237;4.888
"2018-02-02T22:00:00+02:00";20.468;16.6;11.5;11.8;11.1;12.477;0;18.992;21.991;2.999;17.378;12.717;0;17.701;14.1;3.577;24.791;41.186;36.344;4.851
"2018-02-02T23:00:00+02:00";20.776;16.609;11.5;11.8;11.1;12.52;0;19.148;22.211;3.098;17.577;12.741;0;17.896;14.1;3.773;24.77;41.339;36.523;4.832
"2018-02-03T00:00:00+02:00";21.016;16.651;11.5;11.8;11.1;12.561;0;19.25;22.418;3.181;17.645;12.754;0;18;14.1;3.873;25.223;41.419;36.397;5.017
"2018-02-03T01:00:00+02:00";21.205;16.665;11.498;11.8;11.1;12.543;0;19.3;22.55;3.251;17.631;12.794;0;17.957;14.1;3.821;26.062;41.517;36.444;5.083
"2018-02-03T02:00:00+02:00";21.34;16.699;11.5;11.8;11.1;12.482;0;19.318;22.63;3.313;17.6;12.8;0;17.9;14.156;3.8;27.232;41.726;36.306;5.419
"2018-02-03T03:00:00+02:00";21.487;16.7;11.5;11.8;11.1;12.561;0;19.381;22.7;3.372;17.642;12.847;0;17.95;14.2;3.738;28.856;41.8;36.477;5.32
"2018-02-03T04:00:00+02:00";21.603;16.7;11.5;11.8;11.1;12.554;0;19.4;22.77;3.4;17.702;12.898;0;18.016;14.241;3.783;29.548;41.904;36.591;5.308
"2018-02-03T05:00:00+02:00";21.689;16.7;11.5;11.8;11.1;12.558;0;19.4;22.8;3.4;17.796;12.9;0;18.1;14.3;3.8;29.857;41.959;36.79;5.17
"2018-02-03T06:00:00+02:00";21.7;16.696;11.5;11.8;11.1;12.575;0;19.4;22.8;3.4;17.867;12.985;0;18.171;14.301;3.808;29.994;42.291;36.919;5.368
"2018-02-03T07:00:00+02:00";21.743;16.7;11.5;11.8;11.1;12.566;0;19.4;22.8;3.4;17.9;13;0;18.2;14.4;3.873;29.993;42.253;36.892;5.332
"2018-02-03T08:00:00+02:00";21.8;16.7;11.5;11.8;11.1;12.534;0;19.4;22.8;3.4;17.951;13.032;0;18.285;14.4;3.9;29.99;42.224;36.888;5.333
"2018-02-03T09:00:00+02:00";21.8;16.7;11.5;11.8;11.1;12.519;0;19.4;22.8;3.4;18.002;13.1;0;18.305;14.477;3.9;30.024;42.126;36.831;5.305
"2018-02-03T10:00:00+02:00";21.8;16.692;11.5;11.8;11.1;12.555;0;19.4;22.8;3.4;18.099;13.103;0;18.4;14.5;3.9;30.015;41.78;36.577;5.186
"2018-02-03T11:00:00+02:00";21.8;16.679;11.5;11.8;11.1;12.6;0;19.4;22.8;3.383;18.183;13.182;0;18.493;14.506;3.993;30.006;41.672;36.494;5.196
"2018-02-03T12:00:00+02:00";21.8;16.673;11.5;11.8;11.1;12.571;0;19.4;22.8;3.381;18.203;13.2;0;18.531;14.562;3.991;30.028;41.683;36.614;5.083
"2018-02-03T13:00:00+02:00";21.82;16.7;11.5;11.8;11.1;12.514;0;19.4;22.8;3.4;18.288;13.202;0;18.6;14.6;4;30.016;41.32;36.188;5.131
"2018-02-03T14:00:00+02:00";21.897;16.7;11.5;11.8;11.1;12.513;0;19.4;22.8;3.4;18.31;13.271;0;18.635;14.6;4.001;29.955;41.664;36.465;5.206
"2018-02-03T15:00:00+02:00";21.9;16.7;11.5;11.8;11.1;12.553;0;19.4;22.8;3.4;18.402;13.3;0;18.751;14.668;4.1;30.011;42.143;36.775;5.364
"2018-02-03T16:00:00+02:00";21.889;16.704;11.5;11.8;11.1;12.546;0;19.4;22.8;3.4;18.424;13.3;0;18.8;14.7;4.1;29.99;42.43;36.959;5.464
"2018-02-03T17:00:00+02:00";21.834;16.702;11.5;11.8;11.1;12.526;0;19.391;22.724;3.4;18.41;13.326;0;18.732;14.7;4.015;30.063;43.138;37.406;5.725
"2018-02-03T18:00:00+02:00";21.8;16.7;11.5;11.8;11.1;12.519;0;19.351;22.7;3.4;18.402;13.397;0;18.708;14.741;4;30.07;43.507;37.718;5.784
"2018-02-03T19:00:00+02:00";21.743;16.66;11.5;11.8;11.1;12.514;0;19.3;22.634;3.367;18.47;13.451;0;18.8;14.8;4;30.054;44.01;38.093;5.934
"2018-02-03T20:00:00+02:00";21.685;16.632;11.5;11.8;11.1;12.564;0;19.234;22.568;3.317;18.523;13.5;0;18.858;14.892;4;30.077;44.006;38.126;5.882
"2018-02-03T21:00:00+02:00";21.584;16.602;11.5;11.8;11.1;12.518;0;19.195;22.469;3.3;18.598;13.582;0;18.942;14.9;4;30.047;43.557;37.918;5.66
"2018-02-03T22:00:00+02:00";21.498;16.6;11.5;11.8;11.1;12.501;0;19.117;22.4;3.3;18.677;13.604;0;19.033;14.998;4.064;30.065;43.977;38.068;5.914
"2018-02-03T23:00:00+02:00";21.411;16.6;11.5;11.8;11.1;12.506;0;19.095;22.328;3.261;18.75;13.666;0;19.1;15;4.1;30.127;44.375;38.228;6.153
"2018-02-04T00:00:00+02:00";21.321;16.558;11.498;11.8;11.1;12.53;0;19;22.245;3.2;18.806;13.7;0;19.198;15.098;4.1;30.135;44.683;38.653;6.029
"2018-02-04T01:00:00+02:00";21.229;16.502;11.496;11.8;11.1;12.498;0;18.961;22.144;3.2;18.898;13.7;0;19.249;15.1;4.165;30.114;44.681;38.65;6.045
"2018-02-04T02:00:00+02:00";21.151;16.5;11.483;11.798;11.1;12.494;0;18.9;22.054;3.171;18.9;13.765;0;19.3;15.1;4.179;30.028;44.533;38.623;5.927
"2018-02-04T03:00:00+02:00";21.034;16.489;11.486;11.8;11.1;12.458;0;18.821;21.955;3.1;18.9;13.8;0;19.3;15.188;4.1;30.102;44.872;38.786;6.09
"2018-02-04T04:00:00+02:00";20.949;16.418;11.467;11.796;11.1;12.455;0;18.788;21.854;3.1;18.9;13.842;0;19.3;15.2;4.1;30.093;44.678;38.695;5.98
"2018-02-04T05:00:00+02:00";20.823;16.398;11.491;12.122;11.146;12.499;0;18.7;21.772;3.038;15.685;12.832;0.031;16.582;13.88;2.716;30.109;45.043;38.907;6.147
"2018-02-04T06:00:00+02:00";20.739;16.468;11.7;12.179;11.3;12.688;0;18.697;21.682;3;12.451;11.954;0.047;13.245;12.6;0.67;30.115;45.223;39.093;6.14
"2018-02-04T07:00:00+02:00";20.614;16.5;11.675;12.1;11.293;12.642;0;18.636;21.581;2.93;12.153;11.9;0.044;12.941;12.579;0.389;30.064;45.509;39.115;6.417
"2018-02-04T08:00:00+02:00";20.53;16.478;11.612;12.049;11.254;12.631;0;18.614;21.481;2.864;12.019;11.887;0.043;12.81;12.5;0.272;30.055;45.545;39.211;6.325
"2018-02-04T09:00:00+02:00";20.453;16.454;11.6;11.905;11.215;12.602;0;18.598;21.398;2.8;13.431;12.844;0.006;13.702;13.581;0.149;30.04;44.817;38.923;5.889
"2018-02-04T10:00:00+02:00";20.372;16.398;11.528;11.839;11.156;12.531;0;18.517;21.3;2.8;15.135;13.198;0;15.214;14.445;0.768;30.063;44.001;38.438;5.566
"2018-02-04T11:00:00+02:00";20.325;16.378;11.5;11.804;11.102;12.518;0;18.526;21.3;2.725;16.586;13.465;0;17.281;14.772;2.56;30.059;43.051;37.561;5.515
"2018-02-04T12:00:00+02:00";20.459;16.425;11.502;11.802;11.105;12.517;0;18.659;21.35;2.7;17.981;13.439;0;18.471;14.883;3.589;30.091;43.356;37.898;5.449
"2018-02-04T13:00:00+02:00";20.714;16.564;11.53;11.84;11.115;12.565;0;18.874;21.626;2.709;18.436;13.336;0;18.875;14.781;4.159;30.052;42.947;37.644;5.293
"2018-02-04T14:00:00+02:00";20.953;16.667;11.587;11.885;11.148;12.62;0;19.143;21.961;2.8;18.831;13.247;0;19.251;14.682;4.569;29.94;43.003;37.786;5.215
"2018-02-04T15:00:00+02:00";21.19;16.779;11.598;11.9;11.187;12.604;0;19.349;22.231;2.899;18.693;13.1;0;19.059;14.525;4.551;29.968;43.054;37.78;5.271
"2018-02-04T16:00:00+02:00";21.3;16.783;11.596;11.9;11.188;12.613;0;19.4;22.381;2.982;18.265;13.093;0;18.532;14.426;4.106;29.593;43.568;38.15;5.417
"2018-02-04T17:00:00+02:00";21.3;16.713;11.574;11.889;11.161;12.634;0;19.334;22.368;3;17.83;13.14;0;18.026;14.476;3.592;29.066;43.968;38.419;5.544
"2018-02-04T18:00:00+02:00";21.259;16.696;11.542;11.874;11.133;12.616;0;19.235;22.3;3.082;17.722;13.259;0;17.941;14.558;3.409;28.394;43.973;38.363;5.619
"2018-02-04T19:00:00+02:00";21.198;16.617;11.513;11.839;11.117;12.545;0;19.128;22.217;3.1;17.881;13.348;0;18.156;14.664;3.508;28.185;43.996;38.37;5.63
